object_id,redshift,log10M_\star_M_\odot_median,log10M_\star_M_\odot_err_plus,log10M_\star_M_\odot_err_minus,log10Z_Z_\odot_median,log10Z_Z_\odot_err_plus,log10Z_Z_\odot_err_minus,"tau\,Gyr_median","tau\,Gyr_err_plus","tau\,Gyr_err_minus","t_{\mathrm{age\,Gyr_median","t_{\mathrm{age\,Gyr_err_plus","t_{\mathrm{age\,Gyr_err_minus",tau_{\mathrm{dust_median,tau_{\mathrm{dust_err_plus,tau_{\mathrm{dust_err_minus,SFR_M_\odot_yr{-1_median,SFR_M_\odot_yr{-1_err_plus,SFR_M_\odot_yr{-1_err_minus,sSFR_yr{-1_median,sSFR_yr{-1_err_plus,sSFR_yr{-1_err_minus,A_v_mag_median,A_v_mag_err_plus,A_v_mag_err_minus
611255828556558365,0.2141,9.425588608859448,0.022769076405149136,0.031365369546747957,-1.9422636898849195,0.10695196833239895,0.043220672208397204,1.3533046911613407,0.31519709783341243,0.2907422908873476,4.363819774496362,2.8290224165475397,2.169268675882167,3.9826739910535442,5.229516788041203,2.683203713535427,-0.0832151135987825,0.2136343543534868,0.20738576204721035,-9.503633445396623,0.20517368795107416,0.20120655399574439,4.3251839542841495,5.679255231812748,2.913959232899474
611255828556564151,0.5375,10.065837087013424,0.05962530371664165,0.11061810274054196,-1.636569193149012,0.5423117585757526,0.2547804657237034,1.7379839867717304,0.18551900538506416,0.2353524945435097,4.831800364544646,2.14058645741083,1.9008877393215426,3.9137426967334137,3.2701871854524316,1.946976951412031,0.48869851628750094,0.13769135021722678,0.18906949523156147,-9.595179335984481,0.21173844111694606,0.17315018253392012,4.250324568652488,3.5514232834013404,2.114416969233466
611255141361791313,0.7366,10.153753621306077,0.11028791693642503,0.2222052065070752,-1.2071726807759644,0.32542337562438495,0.296982282987184,1.444801132699426,0.13884735006918225,0.08691636748659248,0.9687842024627513,0.2676670293747665,0.44049005468933133,14.45536651494203,8.824349935611847,7.6059859947839294,1.4573909627016177,0.07438216780428619,0.08053457791594076,-8.706434392002436,0.22117694393644882,0.10294207031483005,15.698528035227046,9.583244030074468,8.260100790335347
611255828556568049,0.5806,9.735942584314678,0.10498406017329565,0.09120402480882817,-0.8942563452305445,0.12024242584591105,0.16043947154127802,1.9524432491772645,0.03581422502338549,0.07700542072294536,0.7039418717076655,0.29610071254635195,0.2087210684123803,5.951437710650816,10.363681891144257,4.4865589409584175,1.1562058331814635,0.05145560608298716,0.07969698780512302,-8.593803227576846,0.1456193121512932,0.1552973289479631,6.463261353766786,11.254958533782663,4.87240300988084
611255828556565882,1.303,10.74139363931434,0.09633643719361196,0.18221813426536748,-0.8960760517746138,0.732446457976229,0.6468059571311295,0.924855182687464,0.5950241752275771,0.46611614292654163,2.6596684880057584,1.3550810035426357,1.1648599983212695,0.5594611103543291,0.27747701705213323,0.26005964151813693,0.5144820123484766,0.6499055491694821,0.5479436728878628,-10.240304780910005,0.6147853013503592,0.41630999630603327,0.6075747658448014,0.30134004051861674,0.2824247706886967
611255828556558427,1.612,10.731553412985056,0.03946217359453996,0.01043106976689856,-0.8550627303458341,0.6115931330830504,0.7561174043477047,0.7397746991012348,0.5074224163509724,0.3357570055699266,1.2439458859825305,0.4942767817069258,0.4173188576344494,0.21179262940751675,0.8311081647504992,0.0832605090559704,0.8624801852127564,0.7001076190670141,0.6064352327182483,-9.907858699968454,0.7396026639160382,0.5789886795765202,0.23000679553656322,0.9025834669190422,0.09042091283478387
611255141361794407,0.367,9.612222495323147,0.02534619054230447,0.022396880078220605,-0.5349207042092141,0.025518699960984437,0.023182913302801644,1.9237645985436542,0.04997400275282837,0.05201641075781449,0.2546600065247841,0.03385816187129931,0.03087979075889738,11.788085010959971,11.491325077538907,8.997419092257536,1.5005959427559317,0.04038968109670349,0.03795159170029039,-8.110916883243018,0.05428647191091862,0.05265200741033915,12.80186032190253,12.479579034207251,9.771197134191686
611255828556565952,0.218,9.630553494114176,0.019014337395560688,0.0284909525614907,-1.2271766240400934,0.10560453381218582,0.057434305697428245,0.018024641728179962,0.024580033751036894,0.012263198235319385,9.38580715640864,0.9172396640816043,1.1805069438398519,10.894313753867788,2.7754768865483346,2.816473425888077,-0.17840563317900637,0.01909525047328614,0.012315316535145837,-9.80904965956218,0.04610518229672955,0.02611448267721883,11.83122473670042,3.0141678987914897,3.0586901405144538
611255828556556775,1.2274,10.78662706853671,0.06609308089064747,0.10091686809219702,-1.5563709262214385,0.4615281807016991,0.3206452528735728,1.7678969585093007,0.12987788073140094,0.13404285676824101,1.7229141347976895,0.7490756384504291,0.6074033485614421,0.9379632118646619,1.0471896466903896,0.4117151765536915,1.5345418422938724,0.1282952759024636,0.1358100370316222,-9.261835896779484,0.1963315708546265,0.1610901362453916,1.0186280480850227,1.137247956305763,0.44712268173730874
611255141361794948,0.619,10.956930770308974,0.023742599025277755,0.022641608216881437,0.036983908506280805,0.07348963045469714,0.05672861386170292,0.22475031001982665,0.13070233357846917,0.10226629537030994,6.0433733955307325,1.0141175411234258,1.2583453549166448,0.23841521342301938,0.2024318847258942,0.10344980339045562,-6.134803352985782,3.5528027913553175,7.449031763966395,-17.100379000267907,3.5552173527193904,7.456465679654073,0.25891892177739906,0.21984102681232115,0.11234648648203482
611255072642320457,0.5227,10.63900060302702,0.033860462745700204,0.031828979644107136,0.31567603797539623,0.11562665441046482,0.15491410774836784,0.15411881296093866,0.17938933795417278,0.10452479974077014,6.528425386537405,0.8957539748122052,0.9930399756328017,0.7761322916730726,0.1290816437629938,0.1254820522228166,-0.9545767821183884,0.12952580589573914,0.13771183175904178,-11.594225164212732,0.10086948208429547,0.11234863373310766,0.842879668756957,0.14018266512661126,0.13627350871397892
611255828556570853,1.041,11.129991684489942,0.2079257763879827,0.07475880212616737,0.06680826426067876,0.3138623658220345,0.6215528997542511,1.028281022158461,0.38016537372564785,0.22587228410528826,1.5321533464088803,0.9607638805410845,0.3801871512678108,0.13340024224280586,0.10654905131041564,0.025528593835382155,-0.5754869754302807,0.5534472134479261,1.2681496596541977,-11.704288615032954,0.5150148720072387,1.405900329211379,0.1448726630756872,0.11571226972311138,0.027724052905225033
611255828556558658,0.9833,10.481309484953147,0.03865553334996541,0.06846832448566609,-1.7552802606318674,0.40931700277442795,0.19100006431193473,1.4108139736521048,0.07799476626659851,0.08440644103686945,1.569838211764699,0.37955365183384115,0.3429410731656706,2.5847139463804325,2.6970306614792445,1.3353174285806357,1.4739336987748384,0.07073264173591287,0.07533621009025881,-9.0047909135378,0.10249891794943089,0.0854173314162221,2.80699934576915,2.9289752983664594,1.4501547274385707
611255759837086487,1.423,10.791418698238525,0.05446084073297541,0.10065852211917914,-1.2593751467753316,0.7692824063400299,0.47542969169294413,1.0381047015592335,0.07711934181148705,0.09094460751357303,2.9767299469948885,1.004721020662632,0.9627208159674181,2.049992821877809,1.3916182013369336,1.1462294618220592,1.3328904964876431,0.11620891039988912,0.11276839169535613,-9.468265435612246,0.22928904087860502,0.14456089360535707,2.2262922045593005,1.51129736665191,1.2448051955387562
611255759837081003,0.7337,10.89054620980221,0.06844217742423098,0.04410568051704722,-0.37224613696794917,0.149524284076711,0.1847407177696695,0.26427763027214646,0.21647397054510847,0.17085773198137724,4.773229482291921,1.2593805894864127,1.0079611435988367,0.2397203738625688,0.18899064521066825,0.11199041240133797,-4.526659712194609,2.884682056537433,6.1864922034391645,-15.426031447242654,2.9053056453588066,6.178175889781617,0.26033632601474976,0.2052438406987857,0.12162158786785307
